PS4,30000,2018-12-04T21:07:37.641,Game platform,242.27.222.108
Iphone,40000,2018-12-04T21:26:41.642,Smartphone,29.188.130.219
Iphone,40000,2018-12-04T11:35:22.642,Smartphone,136.41.218.112
Ipad,28000,2018-12-04T00:08:01.642,Tablet,124.226.202.95
Xiaomi Notebook,70000,2018-12-04T20:37:22.643,Notebook,163.236.192.151
Xiaomi Notebook,70000,2018-12-04T19:17:32.643,Notebook,213.110.122.17
Macbook air,70000,2018-12-04T19:06:17.643,Notebook,219.116.191.246
Ipad,28000,2018-12-04T03:57:34.646,Tablet,10.188.29.240
XBOXOne,20000,2018-12-04T19:07:03.646,Game platform,217.106.32.194
PC,50000,2018-12-04T04:29:58.646,Game platform,243.98.6.164
XBOXOne,20000,2018-12-04T14:53:19.647,Game platform,62.45.163.44
Headphones,5000,2018-12-04T22:24:18.647,Other,205.27.231.27
Macbook air,70000,2018-12-04T00:46:50.647,Notebook,207.219.176.166
XBOXOne,20000,2018-12-04T21:09:56.647,Game platform,19.148.134.165
Xiaomi Notebook,70000,2018-12-04T17:39:08.647,Notebook,17.0.243.118
Iphone,40000,2018-12-04T17:23:04.647,Smartphone,132.17.60.211
Macbook pro,120000,2018-12-04T23:30:59.647,Notebook,96.44.184.23
XBOXOne,20000,2018-12-04T20:17:42.648,Game platform,110.219.12.115
PS4,30000,2018-12-04T04:29:53.648,Game platform,29.147.131.8
Xiaomi Notebook,70000,2018-12-04T17:16:14.648,Notebook,204.180.118.3
Iphone,40000,2018-12-04T18:38:02.648,Smartphone,164.22.221.76
XBOXOne,20000,2018-12-04T12:49:33.648,Game platform,58.22.132.237
Ipad,28000,2018-12-04T10:21:10.648,Tablet,4.98.211.49
Xiaomi Notebook,70000,2018-12-04T01:46:58.648,Notebook,91.187.186.179
Samsung Galaxy,30000,2018-12-04T18:35:47.649,Smartphone,251.81.104.115
Xiaomi Notebook,70000,2018-12-04T18:13:35.649,Notebook,0.212.91.248
Macbook air,70000,2018-12-04T12:27:29.649,Notebook,236.61.221.50
PC,50000,2018-12-04T12:09:00.649,Game platform,241.73.30.101
Headphones,5000,2018-12-04T05:27:33.649,Other,116.182.193.67
XBOXOne,20000,2018-12-04T03:43:54.649,Game platform,88.139.122.79
Macbook pro,120000,2018-12-04T03:20:55.649,Notebook,59.183.118.97
Macbook air,70000,2018-12-04T17:47:59.650,Notebook,18.187.58.254
Macbook pro,120000,2018-12-04T18:16:11.650,Notebook,178.233.65.127
Macbook pro,120000,2018-12-04T07:32:05.650,Notebook,117.196.9.108
PC,50000,2018-12-04T19:11:06.650,Game platform,137.239.234.133
Xiaomi Notebook,70000,2018-12-04T20:20:16.651,Notebook,178.112.12.198
Iphone,40000,2018-12-04T00:28:39.651,Smartphone,57.109.132.59
Xiaomi Notebook,70000,2018-12-04T02:44:18.651,Notebook,213.93.247.202
Iphone,40000,2018-12-04T20:54:02.651,Smartphone,164.201.223.83
Iphone,40000,2018-12-04T16:49:11.651,Smartphone,233.82.27.127
PC,50000,2018-12-04T22:32:50.651,Game platform,55.94.42.17
Headphones,5000,2018-12-04T13:02:06.651,Other,65.7.119.254
Samsung Galaxy,30000,2018-12-04T00:49:12.651,Smartphone,71.52.134.17
Samsung Galaxy,30000,2018-12-04T20:25:33.651,Smartphone,105.143.207.162
Xiaomi Notebook,70000,2018-12-04T14:29:11.651,Notebook,22.143.216.225
Macbook air,70000,2018-12-04T03:20:09.651,Notebook,196.60.54.224
Ipad,28000,2018-12-04T08:26:23.651,Tablet,100.235.188.202
PC,50000,2018-12-04T01:20:46.652,Game platform,14.61.235.109
XBOXOne,20000,2018-12-04T10:34:43.652,Game platform,219.45.12.123
Macbook pro,120000,2018-12-04T16:32:46.652,Notebook,128.221.48.232
Macbook pro,120000,2018-12-04T10:47:59.652,Notebook,92.108.49.71
Samsung Galaxy,30000,2018-12-04T01:32:25.652,Smartphone,193.190.100.30
Xiaomi Notebook,70000,2018-12-04T03:37:41.652,Notebook,101.125.121.240
XBOXOne,20000,2018-12-04T22:20:44.653,Game platform,62.31.114.13
Headphones,5000,2018-12-04T06:15:36.653,Other,228.109.130.177
PS4,30000,2018-12-04T06:08:47.653,Game platform,202.233.15.108
Iphone,40000,2018-12-04T13:15:43.653,Smartphone,126.233.118.236
Macbook air,70000,2018-12-04T19:24:30.653,Notebook,106.108.191.32
PC,50000,2018-12-04T12:59:47.653,Game platform,193.115.92.63
Iphone,40000,2018-12-04T04:43:11.653,Smartphone,29.229.78.133
PS4,30000,2018-12-04T14:49:34.653,Game platform,212.86.208.129
Headphones,5000,2018-12-04T17:09:44.653,Other,245.100.111.167
XBOXOne,20000,2018-12-04T21:32:06.653,Game platform,85.129.69.217
Macbook air,70000,2018-12-04T14:14:41.653,Notebook,20.30.72.58
Ipad,28000,2018-12-04T16:53:47.653,Tablet,65.4.35.75
Samsung Galaxy,30000,2018-12-04T15:44:31.654,Smartphone,12.129.166.69
Macbook air,70000,2018-12-04T07:30:59.654,Notebook,35.23.1.126
PS4,30000,2018-12-04T21:26:48.654,Game platform,82.16.79.181
PS4,30000,2018-12-04T02:23:59.654,Game platform,175.246.250.212
PC,50000,2018-12-04T22:13:55.654,Game platform,15.3.223.108
Samsung Galaxy,30000,2018-12-04T11:19:47.654,Smartphone,130.182.153.73
Iphone,40000,2018-12-04T20:05:48.654,Smartphone,194.99.105.193
XBOXOne,20000,2018-12-04T09:01:06.654,Game platform,141.225.172.160
XBOXOne,20000,2018-12-04T04:46:05.654,Game platform,76.57.35.172
Ipad,28000,2018-12-04T09:02:47.654,Tablet,10.104.249.198
PC,50000,2018-12-04T07:59:06.655,Game platform,22.254.118.78
Macbook pro,120000,2018-12-04T07:22:40.655,Notebook,136.177.60.181
Samsung Galaxy,30000,2018-12-04T20:47:13.655,Smartphone,163.127.167.111
PC,50000,2018-12-04T21:23:46.655,Game platform,68.251.72.104
Iphone,40000,2018-12-04T17:28:25.655,Smartphone,62.188.187.185
Samsung Galaxy,30000,2018-12-04T12:45:58.655,Smartphone,164.57.82.48
Samsung Galaxy,30000,2018-12-04T05:50:47.655,Smartphone,232.66.241.105
XBOXOne,20000,2018-12-04T09:16:12.655,Game platform,69.218.99.78
Macbook pro,120000,2018-12-04T03:56:25.655,Notebook,161.153.171.224
PC,50000,2018-12-04T09:01:59.660,Game platform,112.65.104.15
PS4,30000,2018-12-04T09:37:57.660,Game platform,168.175.13.75
Xiaomi Notebook,70000,2018-12-04T23:35:24.660,Notebook,148.37.5.97
Headphones,5000,2018-12-04T14:16:10.660,Other,85.94.31.83
Iphone,40000,2018-12-04T01:11:52.660,Smartphone,179.211.145.234
Samsung Galaxy,30000,2018-12-04T19:47:17.660,Smartphone,230.118.135.153
PC,50000,2018-12-04T11:33:10.660,Game platform,203.246.171.210
Ipad,28000,2018-12-04T21:55:26.660,Tablet,226.9.233.247
Xiaomi Notebook,70000,2018-12-04T23:34:56.661,Notebook,13.56.15.92
Headphones,5000,2018-12-04T16:37:59.661,Other,157.182.97.139
PC,50000,2018-12-04T21:57:14.661,Game platform,55.89.75.186
Macbook pro,120000,2018-12-04T15:17:21.661,Notebook,214.37.167.112
XBOXOne,20000,2018-12-04T17:36:01.661,Game platform,23.52.66.96
Headphones,5000,2018-12-04T09:42:13.661,Other,205.178.74.54
Iphone,40000,2018-12-04T21:24:56.661,Smartphone,18.134.74.130
Macbook pro,120000,2018-12-04T01:10:21.661,Notebook,152.169.8.160
PS4,30000,2018-12-04T09:53:55.661,Game platform,236.222.137.18
Macbook air,70000,2018-12-04T18:46:11.662,Notebook,202.40.248.89
Iphone,40000,2018-12-04T12:12:19.663,Smartphone,173.237.216.196
PS4,30000,2018-12-04T19:35:12.663,Game platform,254.51.60.218
Macbook pro,120000,2018-12-04T23:08:51.664,Notebook,169.253.6.209
PS4,30000,2018-12-04T01:13:43.664,Game platform,242.254.25.199
Headphones,5000,2018-12-04T21:43:36.664,Other,91.209.240.127
Xiaomi Notebook,70000,2018-12-04T17:46:54.664,Notebook,193.25.91.53
Xiaomi Notebook,70000,2018-12-04T16:29:50.664,Notebook,58.162.8.104
Macbook pro,120000,2018-12-04T12:12:02.664,Notebook,230.124.69.230
Macbook pro,120000,2018-12-04T16:02:38.665,Notebook,253.133.167.113
PC,50000,2018-12-04T08:07:36.665,Game platform,105.68.219.113
Macbook pro,120000,2018-12-04T23:54:22.665,Notebook,131.73.142.8
Headphones,5000,2018-12-04T03:45:12.666,Other,22.190.235.193
Xiaomi Notebook,70000,2018-12-04T23:02:11.666,Notebook,250.173.211.241
PS4,30000,2018-12-04T16:52:53.666,Game platform,95.241.30.102
Samsung Galaxy,30000,2018-12-04T09:02:26.666,Smartphone,139.163.97.196
Macbook air,70000,2018-12-04T15:03:53.667,Notebook,15.142.198.175
XBOXOne,20000,2018-12-04T06:17:39.667,Game platform,234.212.122.160
Macbook pro,120000,2018-12-04T10:08:00.667,Notebook,203.249.5.174
Headphones,5000,2018-12-04T05:24:29.668,Other,126.225.57.172
Iphone,40000,2018-12-04T12:21:05.669,Smartphone,130.154.194.251
XBOXOne,20000,2018-12-04T02:54:08.669,Game platform,203.77.62.95
PS4,30000,2018-12-04T11:25:31.669,Game platform,52.115.108.5
XBOXOne,20000,2018-12-04T21:51:06.669,Game platform,149.64.6.159
Ipad,28000,2018-12-04T22:41:12.670,Tablet,73.184.44.178
Samsung Galaxy,30000,2018-12-04T20:32:18.670,Smartphone,243.51.172.138
XBOXOne,20000,2018-12-04T09:45:06.670,Game platform,71.184.75.67
Macbook pro,120000,2018-12-04T22:53:24.670,Notebook,20.64.55.35
Macbook pro,120000,2018-12-04T17:14:40.670,Notebook,53.186.173.43
XBOXOne,20000,2018-12-04T05:53:07.671,Game platform,36.182.172.204
Headphones,5000,2018-12-04T22:05:38.671,Other,231.249.250.158
PS4,30000,2018-12-04T15:31:22.672,Game platform,240.83.107.71
Iphone,40000,2018-12-04T03:28:32.672,Smartphone,139.53.102.77
Iphone,40000,2018-12-04T02:24:21.672,Smartphone,80.109.142.130
Ipad,28000,2018-12-04T12:48:16.672,Tablet,220.233.185.0
Xiaomi Notebook,70000,2018-12-04T07:25:24.672,Notebook,36.124.93.40
PC,50000,2018-12-04T06:37:27.672,Game platform,236.192.180.88
Samsung Galaxy,30000,2018-12-04T00:11:39.673,Smartphone,84.215.64.173
Macbook air,70000,2018-12-04T12:53:41.673,Notebook,195.124.55.78
PC,50000,2018-12-04T08:57:58.673,Game platform,251.33.200.93
XBOXOne,20000,2018-12-04T18:49:59.673,Game platform,180.170.35.245
Samsung Galaxy,30000,2018-12-04T01:43:25.674,Smartphone,216.165.251.155
Samsung Galaxy,30000,2018-12-04T09:45:05.674,Smartphone,25.37.227.166
XBOXOne,20000,2018-12-04T00:54:59.684,Game platform,199.66.240.194
Macbook pro,120000,2018-12-04T18:17:25.684,Notebook,88.216.150.10
XBOXOne,20000,2018-12-04T20:06:16.684,Game platform,229.94.15.68
PC,50000,2018-12-04T15:23:05.684,Game platform,125.130.222.212
PC,50000,2018-12-04T00:53:40.684,Game platform,8.79.170.37
Macbook air,70000,2018-12-04T06:46:59.684,Notebook,135.20.215.108
Ipad,28000,2018-12-04T03:52:34.685,Tablet,2.192.233.84
Samsung Galaxy,30000,2018-12-04T09:11:44.685,Smartphone,151.125.109.237
Xiaomi Notebook,70000,2018-12-04T06:02:09.685,Notebook,217.165.144.83
PS4,30000,2018-12-04T12:17:34.685,Game platform,3.135.146.199
PS4,30000,2018-12-04T02:37:57.685,Game platform,0.7.133.82
PS4,30000,2018-12-04T07:14:38.685,Game platform,59.133.63.151
Macbook air,70000,2018-12-04T15:05:37.686,Notebook,141.71.173.0
Iphone,40000,2018-12-04T09:55:59.686,Smartphone,48.47.107.70
Macbook air,70000,2018-12-04T21:08:55.686,Notebook,116.135.128.165
PC,50000,2018-12-04T02:53:45.686,Game platform,62.143.7.17
Headphones,5000,2018-12-04T00:19:10.686,Other,65.153.237.129
PS4,30000,2018-12-04T22:44:08.686,Game platform,33.70.81.155
Samsung Galaxy,30000,2018-12-04T23:03:12.686,Smartphone,130.179.0.202
Samsung Galaxy,30000,2018-12-04T00:23:39.686,Smartphone,215.85.177.10
XBOXOne,20000,2018-12-04T01:19:36.687,Game platform,49.69.185.76
Macbook pro,120000,2018-12-04T21:49:21.687,Notebook,31.133.152.44
PS4,30000,2018-12-04T04:06:19.687,Game platform,0.237.66.102
Ipad,28000,2018-12-04T19:12:23.687,Tablet,109.63.218.236
Samsung Galaxy,30000,2018-12-04T16:53:04.687,Smartphone,170.174.211.113
Macbook pro,120000,2018-12-04T16:04:58.688,Notebook,137.214.243.104
Headphones,5000,2018-12-04T06:14:49.688,Other,155.61.242.248
Xiaomi Notebook,70000,2018-12-04T06:23:29.688,Notebook,162.42.245.54
Ipad,28000,2018-12-04T22:45:23.688,Tablet,217.175.105.44
Headphones,5000,2018-12-04T03:35:23.688,Other,208.153.236.32
PS4,30000,2018-12-04T17:25:21.688,Game platform,83.55.213.125
Xiaomi Notebook,70000,2018-12-04T06:51:40.689,Notebook,90.128.183.196
Ipad,28000,2018-12-04T11:46:23.689,Tablet,33.13.2.224
Macbook air,70000,2018-12-04T19:23:34.689,Notebook,107.234.167.213
PC,50000,2018-12-04T15:43:13.689,Game platform,39.1.133.121
Ipad,28000,2018-12-04T00:28:25.689,Tablet,149.112.1.114
Ipad,28000,2018-12-04T02:33:01.689,Tablet,67.49.126.52
Macbook air,70000,2018-12-04T07:45:39.690,Notebook,8.207.49.31
PS4,30000,2018-12-04T12:23:49.690,Game platform,64.78.87.30
Samsung Galaxy,30000,2018-12-04T00:28:26.690,Smartphone,153.106.234.63
PS4,30000,2018-12-04T01:32:08.690,Game platform,248.243.205.235
Iphone,40000,2018-12-04T00:26:43.690,Smartphone,172.34.181.251
Macbook air,70000,2018-12-04T01:06:11.690,Notebook,31.60.84.141
Ipad,28000,2018-12-04T21:49:24.690,Tablet,162.172.137.57
Headphones,5000,2018-12-04T00:24:37.690,Other,43.248.35.48
Macbook pro,120000,2018-12-04T10:48:04.690,Notebook,11.209.231.175
Samsung Galaxy,30000,2018-12-04T06:24:44.690,Smartphone,32.203.174.55
Ipad,28000,2018-12-04T19:05:00.690,Tablet,92.219.228.251
Ipad,28000,2018-12-04T23:16:47.690,Tablet,224.209.38.123
Macbook air,70000,2018-12-04T23:32:19.690,Notebook,151.110.234.241
Xiaomi Notebook,70000,2018-12-04T20:44:50.690,Notebook,20.0.37.76
PC,50000,2018-12-04T00:52:59.690,Game platform,190.160.122.60
PS4,30000,2018-12-04T02:02:13.690,Game platform,51.135.84.213
PS4,30000,2018-12-04T12:19:44.690,Game platform,114.187.110.161
Samsung Galaxy,30000,2018-12-04T18:21:07.690,Smartphone,169.47.230.248
Macbook air,70000,2018-12-04T23:16:52.691,Notebook,253.240.254.61
Ipad,28000,2018-12-04T21:23:12.691,Tablet,59.201.11.41
Macbook pro,120000,2018-12-04T22:30:27.691,Notebook,107.77.157.70
Xiaomi Notebook,70000,2018-12-04T04:33:55.691,Notebook,245.157.119.139
XBOXOne,20000,2018-12-04T23:14:34.691,Game platform,22.131.97.104
Ipad,28000,2018-12-04T05:23:07.691,Tablet,42.90.214.228
Headphones,5000,2018-12-04T21:38:16.691,Other,20.150.110.125
Macbook air,70000,2018-12-04T11:14:22.691,Notebook,27.214.249.195
XBOXOne,20000,2018-12-04T01:28:16.691,Game platform,181.82.212.55
Iphone,40000,2018-12-04T10:28:34.691,Smartphone,162.164.151.204
Iphone,40000,2018-12-04T15:29:34.691,Smartphone,171.204.233.247
Headphones,5000,2018-12-04T01:51:51.692,Other,243.164.111.126
Xiaomi Notebook,70000,2018-12-04T21:55:57.692,Notebook,114.190.228.218
Headphones,5000,2018-12-04T18:48:24.692,Other,67.131.107.20
Macbook pro,120000,2018-12-04T19:54:26.694,Notebook,116.107.63.148
PC,50000,2018-12-04T20:13:03.695,Game platform,65.168.160.165
Headphones,5000,2018-12-04T16:42:07.695,Other,110.191.115.96
Xiaomi Notebook,70000,2018-12-04T10:57:48.696,Notebook,246.139.225.1
Macbook pro,120000,2018-12-04T21:32:26.696,Notebook,63.189.31.130
Iphone,40000,2018-12-04T10:38:54.696,Smartphone,130.126.47.15
Macbook air,70000,2018-12-04T14:29:30.702,Notebook,89.125.119.142
PS4,30000,2018-12-04T01:23:58.702,Game platform,152.241.135.205
Macbook air,70000,2018-12-04T04:55:15.703,Notebook,44.69.173.126
Macbook air,70000,2018-12-04T02:44:49.703,Notebook,46.8.87.227
Samsung Galaxy,30000,2018-12-04T22:07:09.703,Smartphone,131.75.27.159
Headphones,5000,2018-12-04T19:17:51.703,Other,206.34.153.132
Macbook pro,120000,2018-12-04T01:07:39.703,Notebook,28.251.175.44
Samsung Galaxy,30000,2018-12-04T13:33:01.703,Smartphone,38.4.108.102
Ipad,28000,2018-12-04T19:09:02.706,Tablet,133.101.168.42
XBOXOne,20000,2018-12-04T12:52:09.707,Game platform,46.46.170.88
PS4,30000,2018-12-04T21:54:44.707,Game platform,220.31.40.118
Headphones,5000,2018-12-04T15:17:51.708,Other,185.62.245.30
Iphone,40000,2018-12-04T00:33:52.708,Smartphone,219.177.19.177
PC,50000,2018-12-04T19:16:12.708,Game platform,8.163.46.55
PS4,30000,2018-12-04T02:32:01.708,Game platform,226.124.46.116
Macbook air,70000,2018-12-04T23:22:27.708,Notebook,62.89.129.244
Macbook air,70000,2018-12-04T03:01:14.708,Notebook,175.219.226.238
Headphones,5000,2018-12-04T09:48:39.709,Other,12.10.113.6
XBOXOne,20000,2018-12-04T01:04:49.709,Game platform,69.226.112.110
XBOXOne,20000,2018-12-04T06:07:52.709,Game platform,189.130.169.217
Macbook air,70000,2018-12-04T09:42:27.709,Notebook,193.138.182.150
Macbook pro,120000,2018-12-04T03:39:23.709,Notebook,106.122.145.62
Macbook air,70000,2018-12-04T11:50:30.709,Notebook,187.136.123.224
Iphone,40000,2018-12-04T11:01:54.709,Smartphone,201.191.152.101
Ipad,28000,2018-12-04T13:27:04.709,Tablet,187.9.22.86
Xiaomi Notebook,70000,2018-12-04T13:18:04.709,Notebook,20.197.138.217
PC,50000,2018-12-04T06:07:28.710,Game platform,200.1.149.39
PS4,30000,2018-12-04T06:43:57.710,Game platform,102.151.199.236
Macbook air,70000,2018-12-04T23:54:12.710,Notebook,53.29.172.162
XBOXOne,20000,2018-12-04T04:22:50.710,Game platform,206.95.179.82
Xiaomi Notebook,70000,2018-12-04T01:29:22.710,Notebook,56.157.19.63
Iphone,40000,2018-12-04T18:58:25.711,Smartphone,204.58.11.20
PC,50000,2018-12-04T10:48:20.711,Game platform,29.202.230.118
Samsung Galaxy,30000,2018-12-04T21:08:14.711,Smartphone,92.75.223.55
PC,50000,2018-12-04T10:16:53.711,Game platform,172.35.130.70
Ipad,28000,2018-12-04T18:24:40.711,Tablet,251.133.105.194
Macbook pro,120000,2018-12-04T07:11:24.711,Notebook,13.117.91.50
Samsung Galaxy,30000,2018-12-04T16:45:49.711,Smartphone,52.197.241.138
Samsung Galaxy,30000,2018-12-04T17:27:21.712,Smartphone,148.195.229.213
PC,50000,2018-12-04T16:19:14.712,Game platform,46.98.61.122
Macbook pro,120000,2018-12-04T12:31:36.712,Notebook,2.72.254.117
PC,50000,2018-12-04T05:18:19.712,Game platform,32.221.165.103
PS4,30000,2018-12-04T20:14:40.712,Game platform,41.195.230.231
XBOXOne,20000,2018-12-04T13:40:55.712,Game platform,110.142.182.244
Macbook air,70000,2018-12-04T13:57:00.712,Notebook,214.30.165.0
Xiaomi Notebook,70000,2018-12-04T14:00:57.713,Notebook,95.140.150.32
Macbook pro,120000,2018-12-04T13:24:43.713,Notebook,234.34.247.126
PS4,30000,2018-12-04T16:33:02.713,Game platform,104.244.46.167
Samsung Galaxy,30000,2018-12-04T20:02:34.713,Smartphone,51.253.201.0
Xiaomi Notebook,70000,2018-12-04T09:51:30.713,Notebook,143.178.84.9
PC,50000,2018-12-04T02:56:38.713,Game platform,231.120.206.196
Macbook air,70000,2018-12-04T19:40:30.713,Notebook,95.39.117.244
Headphones,5000,2018-12-04T08:52:30.713,Other,90.108.251.243
Headphones,5000,2018-12-04T21:49:33.713,Other,25.173.40.194
Headphones,5000,2018-12-04T23:32:12.714,Other,188.79.107.210
Macbook pro,120000,2018-12-04T05:05:27.714,Notebook,164.129.62.147
Macbook pro,120000,2018-12-04T14:47:16.714,Notebook,228.143.230.71
PC,50000,2018-12-04T23:51:34.714,Game platform,30.126.196.82
Ipad,28000,2018-12-04T17:12:24.714,Tablet,82.243.111.237
PS4,30000,2018-12-04T18:44:30.714,Game platform,122.45.8.95
Xiaomi Notebook,70000,2018-12-04T02:26:25.714,Notebook,19.194.35.153
Ipad,28000,2018-12-04T03:01:44.714,Tablet,27.178.131.196
PC,50000,2018-12-04T22:32:38.715,Game platform,218.59.106.196
PC,50000,2018-12-04T03:13:08.715,Game platform,144.184.125.158
Samsung Galaxy,30000,2018-12-04T04:53:01.715,Smartphone,46.216.197.192
Iphone,40000,2018-12-04T15:03:31.715,Smartphone,230.97.227.13
Xiaomi Notebook,70000,2018-12-04T18:02:52.715,Notebook,175.135.150.54
XBOXOne,20000,2018-12-04T08:28:57.715,Game platform,253.193.123.196
PS4,30000,2018-12-04T22:48:44.715,Game platform,105.110.3.246
PS4,30000,2018-12-04T01:06:07.715,Game platform,175.62.157.58
Macbook pro,120000,2018-12-04T10:57:16.715,Notebook,138.25.41.59
PC,50000,2018-12-04T00:17:46.716,Game platform,137.150.26.6
Ipad,28000,2018-12-04T15:21:46.716,Tablet,10.141.152.53
Ipad,28000,2018-12-04T09:49:58.716,Tablet,4.34.37.176
XBOXOne,20000,2018-12-04T12:17:21.716,Game platform,119.115.212.114
Macbook air,70000,2018-12-04T15:40:56.716,Notebook,26.39.61.59
Headphones,5000,2018-12-04T10:42:58.716,Other,218.161.181.216
Iphone,40000,2018-12-04T09:21:41.716,Smartphone,131.104.26.168
Macbook air,70000,2018-12-04T14:18:31.716,Notebook,48.67.4.156
Samsung Galaxy,30000,2018-12-04T08:10:07.716,Smartphone,211.111.169.97
Macbook air,70000,2018-12-04T18:40:42.717,Notebook,246.40.159.134
Macbook air,70000,2018-12-04T13:15:12.717,Notebook,99.34.235.220
Macbook air,70000,2018-12-04T16:47:29.717,Notebook,130.237.140.224
PS4,30000,2018-12-04T23:38:45.717,Game platform,88.148.172.197
PS4,30000,2018-12-04T09:34:14.717,Game platform,75.110.112.0
PC,50000,2018-12-04T01:41:04.717,Game platform,170.186.83.44
PS4,30000,2018-12-04T10:38:45.717,Game platform,245.238.233.51
Macbook pro,120000,2018-12-04T20:05:41.717,Notebook,101.32.169.54
PC,50000,2018-12-04T10:05:37.718,Game platform,94.223.0.118
PS4,30000,2018-12-04T04:14:00.718,Game platform,120.238.98.168
Xiaomi Notebook,70000,2018-12-04T17:38:34.718,Notebook,219.9.118.13
Samsung Galaxy,30000,2018-12-04T12:02:47.718,Smartphone,128.70.191.120
Headphones,5000,2018-12-04T20:17:29.718,Other,220.200.35.121
Headphones,5000,2018-12-04T22:24:11.718,Other,73.12.45.59
PS4,30000,2018-12-04T16:59:52.718,Game platform,31.206.145.214
PC,50000,2018-12-04T18:30:07.718,Game platform,139.203.245.71
PS4,30000,2018-12-04T23:29:00.719,Game platform,179.236.225.194
PS4,30000,2018-12-04T22:20:41.719,Game platform,87.104.70.1
Samsung Galaxy,30000,2018-12-04T07:13:22.719,Smartphone,15.95.234.53
Ipad,28000,2018-12-04T17:43:23.719,Tablet,72.229.223.160
PC,50000,2018-12-04T08:56:16.719,Game platform,175.179.91.158
Xiaomi Notebook,70000,2018-12-04T11:28:45.721,Notebook,196.165.96.88
PS4,30000,2018-12-04T03:51:18.721,Game platform,251.57.158.45
Samsung Galaxy,30000,2018-12-04T04:57:11.721,Smartphone,107.44.172.121
Headphones,5000,2018-12-04T11:47:04.721,Other,211.246.31.80
XBOXOne,20000,2018-12-04T07:02:10.721,Game platform,86.134.165.84
Xiaomi Notebook,70000,2018-12-04T10:31:49.722,Notebook,171.228.164.43
Macbook pro,120000,2018-12-04T11:40:25.722,Notebook,244.38.18.129
PC,50000,2018-12-04T20:55:55.722,Game platform,203.146.254.51
PS4,30000,2018-12-04T09:46:56.722,Game platform,81.63.63.106
Samsung Galaxy,30000,2018-12-04T02:59:55.722,Smartphone,154.218.233.188
Headphones,5000,2018-12-04T13:29:47.722,Other,161.248.196.4
Macbook air,70000,2018-12-04T13:26:35.723,Notebook,174.251.147.180
Iphone,40000,2018-12-04T04:38:23.723,Smartphone,235.169.171.116
Ipad,28000,2018-12-04T12:05:07.723,Tablet,20.80.17.11
Samsung Galaxy,30000,2018-12-04T21:46:16.723,Smartphone,162.177.197.101
Macbook pro,120000,2018-12-04T15:00:37.723,Notebook,141.135.249.107
Headphones,5000,2018-12-04T07:10:06.723,Other,48.141.22.209
Ipad,28000,2018-12-04T16:33:40.723,Tablet,57.36.202.207
Macbook pro,120000,2018-12-04T01:34:22.723,Notebook,66.175.7.17
Ipad,28000,2018-12-04T11:01:42.724,Tablet,132.222.154.116
Headphones,5000,2018-12-04T00:19:51.724,Other,24.113.222.101
Macbook pro,120000,2018-12-04T21:22:06.724,Notebook,229.13.96.184
Samsung Galaxy,30000,2018-12-04T08:37:41.724,Smartphone,25.204.54.114
Macbook air,70000,2018-12-04T21:55:22.724,Notebook,134.226.13.203
Macbook air,70000,2018-12-04T19:12:41.724,Notebook,42.69.85.16
PC,50000,2018-12-04T15:58:30.724,Game platform,31.103.93.10
Headphones,5000,2018-12-04T13:51:02.725,Other,35.72.71.13
Iphone,40000,2018-12-04T03:13:18.725,Smartphone,199.207.248.25
PS4,30000,2018-12-04T06:36:06.725,Game platform,79.217.21.114
Iphone,40000,2018-12-04T22:32:54.725,Smartphone,153.140.100.227
Macbook air,70000,2018-12-04T08:16:18.725,Notebook,217.146.232.122
Macbook pro,120000,2018-12-04T18:50:01.725,Notebook,39.104.3.11
Ipad,28000,2018-12-04T01:37:36.725,Tablet,111.241.11.132
Macbook air,70000,2018-12-04T19:31:11.726,Notebook,202.78.126.178
PS4,30000,2018-12-04T13:13:49.726,Game platform,165.205.163.115
Ipad,28000,2018-12-04T04:54:45.726,Tablet,193.246.78.245
Ipad,28000,2018-12-04T02:05:13.726,Tablet,49.3.224.119
PS4,30000,2018-12-04T05:09:47.726,Game platform,34.47.83.61
Xiaomi Notebook,70000,2018-12-04T11:38:38.726,Notebook,33.242.165.60
XBOXOne,20000,2018-12-04T02:31:20.727,Game platform,188.193.146.155
XBOXOne,20000,2018-12-04T02:20:42.727,Game platform,109.45.249.139
Iphone,40000,2018-12-04T09:34:04.727,Smartphone,135.153.9.200
PS4,30000,2018-12-04T20:05:02.727,Game platform,15.183.110.93
Macbook air,70000,2018-12-04T20:26:12.727,Notebook,152.247.211.35
Samsung Galaxy,30000,2018-12-04T14:25:28.727,Smartphone,169.182.92.158
Iphone,40000,2018-12-04T10:04:30.728,Smartphone,236.252.219.138
Xiaomi Notebook,70000,2018-12-04T10:35:22.728,Notebook,2.4.190.42
PS4,30000,2018-12-04T19:36:13.728,Game platform,39.0.105.163
Macbook pro,120000,2018-12-04T01:21:01.728,Notebook,63.56.147.73
Samsung Galaxy,30000,2018-12-04T02:52:35.728,Smartphone,166.183.215.47
Ipad,28000,2018-12-04T06:41:57.729,Tablet,129.121.19.220
Headphones,5000,2018-12-04T07:05:26.729,Other,241.168.91.161
Xiaomi Notebook,70000,2018-12-04T18:41:43.729,Notebook,216.146.20.247
Xiaomi Notebook,70000,2018-12-04T05:17:00.729,Notebook,136.154.83.84
Macbook air,70000,2018-12-04T06:29:59.729,Notebook,231.150.123.248
